"PMID","DOI","include","comment","title","authors","citation","year","preregistration","topic","patients","age_range","new_data","sample_size","setting","modality","meeg_num_electrodes","meg_num_grad","meg_num_mag","meeg_sfreq_orig","meeg_sfreq_final","meeg_layout","eeg_locations","length_min","ecg_num_electrodes","ecg_lead","ecg_locations","ecg_ground","ecg_sfreq_orig","ecg_sfreq_final","ecg_high_pass","ecg_low_pass","ecg_event_approach","ecg_event_method","ecg_event_toolbox","reference_online","reference_offline","high_pass","low_pass","ICA","ica_on_epochs","rejected_components","rejected_cardiac_ics","cfa_rej_approach","cfa_rej_criteria","other_cfa_removal_strategy","other_cleaning_strategy","hep_eeg_channels_selected","hep_meg_channels_selected","groups","conditions","trials","hep_window_type","hep_relative_to","hep_start","hep_end","baseline_start_ms","baseline_end_ms","hypothesis","value","averaging_channels","averaging_time","statistics","clustering","permutations","significant_test","significant_eeg_channels","significant_relative_to","significant_start_ms","significant_end_ms","controls","trial_estimation"
5065864,"",0,"Not Related to HER","Variations of physiological parameters during defined mental load and rest","Klinger KP, Strasser H.","Pflugers Arch. 1972;332:Suppl 332:R82.",1972,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
5054118,"10.1111/j.1469-8986.1972.tb01790.x",0,"Not Related to HER","Intensity judgments and physiological response amplitude","Bull K, Lang PJ.","Psychophysiology. 1972 Jul;9(4):428-36. doi: 10.1111/j.1469-8986.1972.tb01790.x.",1972,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
5035158,"10.1016/0014-4886(72)90120-3",0,"Not Related to HER","Cardiorespiratory reactions to neocortical manipulation in the anesthetized rat","Segura ET, De Juan AO.","Exp Neurol. 1972 Jun;35(3):503-12. doi: 10.1016/0014-4886(72)90120-3.",1972,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
5002528,"10.1113/jphysiol.1971.sp009636",0,"Not Related to HER","Thermoregulation around a new set-point' established in the monkey by altering the ratio of sodium to calcium ions within the hypothalamus","Myers RD, Yaksh TL.","J Physiol. 1971 Nov;218(3):609-33. doi: 10.1113/jphysiol.1971.sp009636.",1971,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
4995136,"10.3181/00379727-136-35428",0,"Not Related to HER","Changes in the somatosensory cortical evoked potential produced by hypovolemic shock","McCutcheon EP, Frazier DT, Boyarsky LL.","Proc Soc Exp Biol Med. 1971 Apr;136(4):1063-7. doi: 10.3181/00379727-136-35428.",1971,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
4989248,"10.1016/0041-0101(70)90170-4",0,"Not Related to HER","Effect of cobra and rattlesnake venoms on the central nervous system of the primate","Vick JA, Lipp J.","Toxicon. 1970 May;8(1):33-9. doi: 10.1016/0041-0101(70)90170-4.",1970,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
4804295,"10.1016/0301-0511(73)90010-0",0,"Not Related to HER","The effects of eye fixation and stimulus and response location on the contingent negative variation (CNV)","Weerts TC, Lang PJ.","Biol Psychol. 1973;1(1):1-19. doi: 10.1016/0301-0511(73)90010-0.",1973,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
4801626,"10.1111/j.1440-1819.1973.tb02665.x",0,"Not Related to HER","An experimental study of carbon monoxide poisoning: an apallic-like syndrome","Yukitake A.","Folia Psychiatr Neurol Jpn. 1973;27(4):341-9. doi: 10.1111/j.1440-1819.1973.tb02665.x.",1973,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
4772714,"10.1136/jnnp.36.6.1003",0,"Not Related to HER","The contingent negative variation and the excitability of the spinal monosynaptic reflex","Papakostopoulos D, Cooper R.","J Neurol Neurosurg Psychiatry. 1973 Dec;36(6):1003-10. doi: 10.1136/jnnp.36.6.1003.",1973,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
4744249,"",0,"Not Related to HER","Physiological and operational state of a group of aeroplane pilots under the conditions of stressing tracking tests","Strasser H, Brilling G, Klinger KP, Müller-Limmroth W.","Aerosp Med. 1973 Sep;44(9):1040-7.",1973,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
4719552,"",0,"Not Related to HER","Effects exerted by trigeminal and fastigial stimulation on Staderini's nucleus intercalatus","Bava A, Innocenti GM, Raffaele R.","Arch Sci Biol (Bologna). 1973 Jan-Mar;56(1):13-34.",1973,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
4717648,"10.1016/0031-9384(73)90176-5",0,"Not Related to HER","Operant conditioning of heart-rate changes in the functionally decorticate curarised rat","Thornton EW, Van-Toller C.","Physiol Behav. 1973 Jun;10(6):983-8. doi: 10.1016/0031-9384(73)90176-5.",1973,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
4684623,"",0,"Not Related to HER","The neurophysiological basis of the marijuana experience","Low MD, Klonoff H, Marcus A.","Can Med Assoc J. 1973 Jan 20;108(2):157-65.",1973,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
4682844,"10.1080/00039896.1973.10666210",0,"Not Related to HER","Experimental human exposure to high concentrations of carbon monoxide","Stewart RD, Peterson JE, Fisher TN, Hosko MJ, Baretta ED, Dodd HC, Herrmann AA.","Arch Environ Health. 1973 Jan;26(1):1-7. doi: 10.1080/00039896.1973.10666210.",1973,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
4574936,"10.1007/BF00429284",0,"Not Related to HER","The effects of a single administration of etifoxine on several psychological tests","Sartory G, Rust J.","Psychopharmacologia. 1973;29(4):365-84. doi: 10.1007/BF00429284.",1973,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
4541487,"10.1254/jjp.22.817",0,"Not Related to HER","Effects of diphenidol on the central vestibular and visual systems of cats","Matsuoka I, Takaori S, Morimoto M.","Jpn J Pharmacol. 1972 Dec;22(6):817-25. doi: 10.1254/jjp.22.817.",1972,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
4437739,"10.1016/0028-3908(74)90058-6",0,"Not Related to HER","Electrographic studies of isoflurane (Forane)","Julien RM, Kavan EM.","Neuropharmacology. 1974 Jul;13(7):677-81. doi: 10.1016/0028-3908(74)90058-6.",1974,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
4418485,"10.2466/pms.1974.39.1.663",0,"Not Related to HER","Effect of emotions on visual evoked potentials","Torda C.","Percept Mot Skills. 1974 Aug;39(1 Pt 2):663-8. doi: 10.2466/pms.1974.39.1.663.",1974,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
4347318,"10.1016/0002-9378(72)90216-5",0,"Not Related to HER","Intrauterine electroencephalogram of the sheep fetus","Jost RG, Quilligan EJ, Yeh SY, Anderson GG.","Am J Obstet Gynecol. 1972 Oct 15;114(4):535-9. doi: 10.1016/0002-9378(72)90216-5.",1972,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
4336677,"10.1007/BF03000379",0,"Not Related to HER","Recovery cycle of the evoked heart rate response in sleeping humans","Hord D, Ackerland V.","Cond Reflex. 1971 Jul-Sep;6(3):137-44. doi: 10.1007/BF03000379.",1971,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
4330026,"10.1055/s-0028-1091860",0,"Not Related to HER","Vestibulo-ocular response and its state dependency in newborn infants","von Bernuth H, Prechtl HF.","Neuropadiatrie. 1969 Jun-Jul;1(1):11-24. doi: 10.1055/s-0028-1091860.",1969,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
4194595,"10.1016/0013-4694(70)90116-1",0,"Not Related to HER","Changes in the form of the cerebral evoked response related to the speed of simple reaction time","Bostock H, Jarvis MJ.","Electroencephalogr Clin Neurophysiol. 1970 Aug;29(2):137-45. doi: 10.1016/0013-4694(70)90116-1.",1970,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
4181984,"10.1016/0013-4694(69)90006-6",0,"Not Related to HER","Somato-sensory, auditory and visual evoked responses in newborn infants during sleep and wakefulness","Hrbek A, Hrbková M, Lenard HG.","Electroencephalogr Clin Neurophysiol. 1969 Jun;26(6):597-603. doi: 10.1016/0013-4694(69)90006-6.",1969,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
4114909,"10.1016/0013-4694(72)90152-6",0,"Not Related to HER","Occurrence of ""beta bursts"" in human frontal cortex related to psychological parameters","Kamp A, Schrijer CF, van Leeuwen WS.","Electroencephalogr Clin Neurophysiol. 1972 Sep;33(3):257-67. doi: 10.1016/0013-4694(72)90152-6.",1972,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
4086041,"",0,"Not Related to HER","Effect of disturbances of the cerebral blood supply on evoked potentials and adaptive responses to mental work","Klimova-Cherkasova VI, Kuzemkin VA.","Hum Physiol. 1985 Mar-Apr;11(2):94-102.",1985,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
4078255,"",0,"Not Related to HER","Maternal treatment with a cardioselective beta-blocking agent--consequences for the ovine fetus during intermittent asphyxia","Dagbjartsson A, Karlsson K, Kjellmer I, Rosén KG.","J Dev Physiol. 1985 Dec;7(6):387-96.",1985,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
4035816,"",0,"Not Related to HER","EEG and evoked potential changes during gas- and liquid-breathing dives to 1000 msw","Harris DJ, Coggin RR, Roby J, Turner G, Bennett PB.","Undersea Biomed Res. 1985 Mar;12(1):1-24.",1985,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
3843725,"10.1037//0735-7044.99.3.555",0,"Not Related to HER","Habituation of heart rate in functionally decorticate rats","Klosterhalfen W, Klosterhalfen S.","Behav Neurosci. 1985 Jun;99(3):555-63. doi: 10.1037//0735-7044.99.3.555.",1985,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
3832838,"10.1007/978-1-4684-3291-6_15",0,"Not Related to HER","Discriminant parameters representing cerebral cortical function during anoxic anoxia investigations","Van Waeyenberge M, Vermariën H, De Backer H, Manil J, Bourgain RH.","Adv Exp Med Biol. 1985;191:149-61. doi: 10.1007/978-1-4684-3291-6_15.",1985,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
3737444,"10.1016/0196-9781(86)90211-1",0,"Not Related to HER","Vasopressin and electrophysiological signs of attention in man","Born J, Fehm-Wolfsdorf G, Lutzenberger W, Voigt KH, Fehm HL.","Peptides. 1986 Mar-Apr;7(2):189-93. doi: 10.1016/0196-9781(86)90211-1.",1986,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
3736685,"10.1007/BF00569652",0,"Not Related to HER","Ouabain enhances release of acetylcholine in the heart evoked by unilateral vagal stimulation","Feinauer M, Lindmar R, Löffelholz K, Ullrich B.","Naunyn Schmiedebergs Arch Pharmacol. 1986 May;333(1):7-12. doi: 10.1007/BF00569652.",1986,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
3705984,"10.1111/j.1748-1716.1986.tb07807.x",0,"Not Related to HER","Fetal cerebral, cardiovascular and metabolic reactions to intermittent occlusion of ovine maternal placental blood flow","Rosén KG, Hrbek A, Karlsson K, Kjellmer I.","Acta Physiol Scand. 1986 Feb;126(2):209-16. doi: 10.1111/j.1748-1716.1986.tb07807.x.",1986,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
3692699,"10.3109/00207458708987145",0,"Not Related to HER","The pattern and habituation of the orienting response in man and rats","Rockstroh B, Johnen M, Elbert T, Lutzenberger W, Birbaumer N, Rudolph K, Ostwald J, Schnitzler HU.","Int J Neurosci. 1987 Dec;37(3-4):169-82. doi: 10.3109/00207458708987145.",1987,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
3683824,"10.1007/BF01183062",0,"Not Related to HER","Formation and development of temporary connections involving unperceived and perceived acoustic stimuli","Voronin LG, Novikov PP, Volkov EV, Dubynin VA.","Neurosci Behav Physiol. 1987 Jul-Aug;17(4):321-5. doi: 10.1007/BF01183062.",1987,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
3673691,"10.1007/BF01476063",0,"Not Related to HER","Stable-xenon-CT: effects of xenon inhalation on EEG and cardio-respiratory parameters in the human","Holl K, Nemati N, Kohmura E, Gaab MR, Samii M.","Acta Neurochir (Wien). 1987;87(3-4):129-33. doi: 10.1007/BF01476063.",1987,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
3671485,"10.1055/s-2007-1017098",0,"Not Related to HER","Psychophysiological aspects of depressive syndromes","Giedke H, Heimann H.","Pharmacopsychiatry. 1987 Sep;20(5):177-80. doi: 10.1055/s-2007-1017098.",1987,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
3610727,"10.1016/0167-8760(87)90015-8",0,"Not Related to HER","Electrophysiological changes elicited by auditory stimuli given a positive or negative value: a study comparing anhedonic with hedonic subjects","Pierson A, Ragot R, Ripoche A, Lesevre N.","Int J Psychophysiol. 1987 Jul;5(2):107-23. doi: 10.1016/0167-8760(87)90015-8.",1987,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
3588662,"10.1055/s-2007-1017075",0,"Not Related to HER","Quantitative pharmaco-electroencephalographic differentiation between the CNS effects of bromocriptine and imipramine, drugs with qualitatively different antidepressant properties","Yamadera H, Ferber G, Matejcek M, Pokorny R.","Pharmacopsychiatry. 1987 Mar;20(2):54-9. doi: 10.1055/s-2007-1017075.",1987,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
3480176,"",0,"Not Related to HER","Dextroamphetamine effects on CNV magnitude in type A and B individuals","Tecce JJ, Cattanach L, Hill CD, Cole JO.","Electroencephalogr Clin Neurophysiol Suppl. 1987;40:549-55.",1987,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
3480148,"",0,"Not Related to HER","Central and peripheral correlates of orienting and habituation","Rösler F, Hasselmann D, Sojka B.","Electroencephalogr Clin Neurophysiol Suppl. 1987;40:366-72.",1987,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
3438435,"10.1111/j.1469-8986.1987.tb00353.x",0,"Not Related to HER","Changes in heart rate and slow brain potentials related to motor preparation and stimulus anticipation in a time estimation task","Damen EJ, Brunia CH.","Psychophysiology. 1987 Nov;24(6):700-13. doi: 10.1111/j.1469-8986.1987.tb00353.x.",1987,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
3436846,"10.1016/0167-8760(87)90060-2",0,"Not Related to HER","Cardiac-related cortical activity during variations in mean heart rate","Koriath JJ, Lindholm E, Landers DM.","Int J Psychophysiol. 1987 Dec;5(4):289-99. doi: 10.1016/0167-8760(87)90060-2.",1987,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
